date,source_id,cost
10/27/14,PA0202,9507
8/25/14,PA0900,5270
2/26/14,PA0411,8122
7/10/14,PA0526,1059
6/22/14,PA0745,2036
11/29/14,PA0958,4739
11/13/14,PA0198,9671
1/4/14,PA0527,2428
1/25/14,PA0745,8869
3/25/14,PA0352,6113
4/30/14,PA0467,6836
1/7/14,PA0552,4471
11/8/14,PA0318,6124
6/17/14,PA0368,7307
8/1/14,PA0952,8375
4/11/14,PA0751,8070
1/8/14,PA0873,1246
11/24/14,PA0696,7468
12/31/14,PA0619,3209
5/5/14,PA0467,1334
5/17/14,PA0338,8298
3/15/14,PA0394,4873
8/1/14,PA0792,3175
5/5/14,PA0126,6603
3/23/14,PA0352,2463
2/1/14,PA0792,3609
12/30/14,PA0792,NA
1/7/14,PA0293,4707
5/9/14,PA0318,3152
11/10/14,PA0952,838
10/8/14,PA0751,2481
2/20/14,PA0923,6001
1/17/14,PA0958,1458
5/19/14,PA0526,5537
1/1/14,PA0174,7723
12/17/14,PA0843,4056
4/5/14,PA0474,6121
9/23/14,PA0338,6463
4/4/14,PA0543,6398
9/8/14,PA0619,6280
1/2/14,PA0696,121
7/6/14,PA0308,8016
8/19/14,PA0526,1934
1/17/14,PA0830,1117
6/3/14,PA0198,9098
8/24/14,PA0534,456
10/12/14,PA0659,1630
5/24/14,PA0952,6786
10/2/14,PA0751,6611
9/4/14,PA0859,3531
8/31/14,PA0752,1370
10/29/14,PA0470,9414
12/4/14,PA0467,3433
1/21/14,PA0973,1408
11/25/14,PA0354,503
11/12/14,PA0308,1408
5/16/14,PA0169,1027
4/19/14,PA0354,3045
1/28/14,PA0808,8795
4/9/14,PA0338,7321
12/29/14,PA0659,2211
6/6/14,PA0352,2618
4/15/14,PA0318,9930
3/30/14,PA0057,8967
2/11/14,PA0526,4856
5/24/14,PA0126,6823
4/15/14,PA0467,5463
4/5/14,PA0751,3390
5/6/14,PA0308,3981
10/5/14,PA0126,4833
2/18/14,PA0607,4827
10/27/14,PA0732,3370
10/1/14,PA0543,4679
6/3/14,PA0168,931
11/26/14,PA0526,8156
7/12/14,PA0873,2913
10/23/14,PA0057,4322
6/29/14,PA0394,4829
7/8/14,PA0958,6882
10/1/14,PA0843,8491
6/10/14,PA0482,3335
6/8/14,PA0126,7287
9/9/14,PA0202,4330
9/11/14,PA0293,2539
4/25/14,PA0258,6103
2/14/14,PA0482,6518
3/23/14,PA0394,1248
12/31/14,PA0792,3662
10/11/14,PA0126,8025
2/22/14,PA0527,6151
4/26/14,PA0293,423
9/20/14,PA0830,2869
8/26/14,PA0830,1848
4/26/14,PA0577,7081
7/25/14,PA0202,3595
2/2/14,PA0607,2649
9/14/14,PA0577,4353
12/18/14,PA0543,7414
5/25/14,PA0973,8191
6/22/14,PA0672,1309
3/15/14,PA0527,9668
9/9/14,PA0696,3833
4/21/14,PA0830,354
5/15/14,PA0411,4294
7/23/14,PA0830,52
1/29/14,PA0467,1496
11/30/14,PA0318,3965
3/1/14,PA0293,9000
2/15/14,PA0198,681
12/1/14,PA0308,6908
10/22/14,PA0808,7742
8/27/14,PA0526,1027
11/6/14,PA0394,2379
10/12/14,PA0308,4220
3/24/14,PA0659,199
7/13/14,PA0368,7671
1/29/14,PA0843,2440
11/8/14,PA0552,5932
3/27/14,PA0202,8780
9/10/14,PA0958,5270
2/3/14,PA0952,4348
11/25/14,PA0174,4986
9/12/14,PA0467,4274
7/15/14,PA0258,2990
2/20/14,PA0808,9965
5/26/14,PA0198,9834
10/16/14,PA0169,3872
6/15/14,PA0958,1929
2/21/14,PA0308,930
10/2/14,PA0270,6368
3/24/14,PA0293,4249
10/24/14,PA0923,419
6/3/14,PA0534,2215
12/8/14,PA0352,903
12/15/14,PA0270,2714
4/13/14,PA0732,2816
1/2/14,PA0607,23
9/3/14,PA0470,9916
9/23/14,PA0352,1843
4/11/14,PA0168,1336
5/2/14,PA0752,6099
3/21/14,PA0354,7990
7/19/14,PA0745,8644
8/29/14,PA0958,7172
3/25/14,PA0526,6913
1/20/14,PA0732,1473
12/29/14,PA0470,1443
11/2/14,PA0467,9504
10/14/14,PA0318,NA
10/31/14,PA0258,8497
11/26/14,PA0168,9551
2/2/14,PA0659,9989
8/28/14,PA0534,3563
5/23/14,PA0751,6648
9/28/14,PA0792,4016
12/16/14,PA0745,6878
3/21/14,PA0368,7192
4/2/14,PA0696,2049
8/2/14,PA0198,9640
2/9/14,PA0678,3992
2/14/14,PA0270,7792
4/4/14,PA0923,2853
4/15/14,PA0830,6790
6/5/14,PA0411,7119
12/3/14,PA0174,2016
5/17/14,PA0270,7178
3/18/14,PA0619,805
9/7/14,PA0808,8073
6/27/14,PA0745,1193
8/7/14,PA0168,7459
3/14/14,PA0057,8922
9/6/14,PA0126,5255
1/21/14,PA0527,3450
4/23/14,PA0672,5059
6/18/14,PA0751,122
5/26/14,PA0394,8225
2/8/14,PA0169,7041
6/28/14,PA0732,5760
7/14/14,PA0958,4078
12/31/14,PA0318,3494
2/13/14,PA0352,8485
10/31/14,PA0293,2147
6/13/14,PA0293,6386
3/14/14,PA0619,598
8/23/14,PA0543,1950
1/20/14,PA0293,3891
5/17/14,PA0900,1048
1/21/14,PA0126,495
2/27/14,PA0751,8540
5/19/14,PA0900,784
11/24/14,PA0270,9554
9/30/14,PA0552,2061
4/7/14,PA0830,5215
2/11/14,PA0732,278
6/21/14,PA0198,8575
11/25/14,PA0792,5444
5/12/14,PA0659,5950
7/5/14,PA0751,545
6/12/14,PA0526,8420
5/26/14,PA0577,1759
12/29/14,PA0057,2776
6/11/14,PA0830,9680
5/14/14,PA0308,383
2/12/14,PA0352,236
9/13/14,PA0752,2443
8/4/14,PA0352,5044
10/25/14,PA0474,4672
8/11/14,PA0526,7447
1/29/14,PA0732,1834
12/14/14,PA0277,5129
3/16/14,PA0308,7439
8/5/14,PA0619,353
5/11/14,PA0808,8441
6/30/14,PA0792,1153
4/7/14,PA0923,2215
1/10/14,PA0394,2327
3/22/14,PA0482,3834
11/11/14,PA0352,4289
10/22/14,PA0198,7173
4/27/14,PA0958,5486
10/13/14,PA0270,1996
2/25/14,PA0672,3225
4/7/14,PA0338,1744
11/11/14,PA0696,3414
1/12/14,PA0672,3581
12/11/14,PA0308,896
4/17/14,PA0958,2214
9/29/14,PA0973,3381
10/4/14,PA0277,75
7/15/14,PA0900,6062
4/27/14,PA0168,97
4/10/14,PA0607,6704
6/12/14,PA0958,7798
9/29/14,PA0270,8669
3/19/14,PA0411,5137
2/23/14,PA0338,6158
2/4/14,PA0843,6220
5/19/14,PA0338,1421
5/14/14,PA0843,1453
6/16/14,PA0859,2483
1/21/14,PA0354,7464
8/8/14,PA0952,5349
8/6/14,PA0745,7636
3/4/14,PA0470,7561
4/10/14,PA0873,3150
10/10/14,PA0258,935
3/5/14,PA0534,4041
8/6/14,PA0474,4570
9/18/14,PA0900,6733
11/2/14,PA0752,5673
6/1/14,PA0752,876
10/5/14,PA0198,5
2/12/14,PA0952,4045
11/21/14,PA0277,8093
6/24/14,PA0168,5580
6/12/14,PA0527,1642
2/19/14,PA0745,2416
1/21/14,PA0202,7424
11/14/14,PA0169,2467
8/4/14,PA0543,9884
8/10/14,PA0354,9345
5/8/14,PA0474,8929
7/5/14,PA0174,2964
6/15/14,PA0696,8650
12/24/14,PA0277,7937
10/25/14,PA0900,3158
9/18/14,PA0873,6574
1/13/14,PA0678,8211
7/24/14,PA0482,3198
8/29/14,PA0474,8971
12/3/14,PA0198,843
11/30/14,PA0900,5070
12/30/14,PA0678,6287
2/8/14,PA0470,2519
3/13/14,PA0293,6443
6/30/14,PA0577,7298
9/11/14,PA0577,6997
7/5/14,PA0958,8071
12/5/14,PA0543,3716
1/8/14,PA0467,2101
6/24/14,PA0577,5481
2/15/14,PA0923,4851
7/26/14,PA0808,8423
8/24/14,PA0745,7466
9/5/14,PA0352,4743
6/3/14,PA0202,819
7/27/14,PA0470,7872
4/2/14,PA0659,378
5/30/14,PA0952,6701
11/7/14,PA0168,2558
11/4/14,PA0308,9995
1/2/14,PA0526,4823
9/1/14,PA0467,6545
8/18/14,PA0751,1639
8/27/14,PA0474,4972
9/15/14,PA0527,2766
5/13/14,PA0859,7583
6/22/14,PA0338,2016
11/20/14,PA0873,9163
5/24/14,PA0900,8659
8/10/14,PA0808,237
8/27/14,PA0751,7081
3/29/14,PA0467,7353
5/17/14,PA0527,1646
10/30/14,PA0394,3343
2/27/14,PA0696,4188
3/25/14,PA0057,2302
3/6/14,PA0543,515
10/7/14,PA0277,1564
5/23/14,PA0859,1016
1/8/14,PA0411,3750
5/3/14,PA0338,2673
12/28/14,PA0482,2116
6/16/14,PA0258,8434
3/10/14,PA0174,729
7/3/14,PA0577,1281
6/25/14,PA0543,NA
4/24/14,PA0474,4458
2/11/14,PA0577,3343
7/8/14,PA0745,8187
1/28/14,PA0482,1250
9/7/14,PA0973,6610
7/27/14,PA0168,1731
9/22/14,PA0577,5696
10/10/14,PA0174,9993
3/4/14,PA0659,5916
10/25/14,PA0659,663
6/16/14,PA0543,2694
5/31/14,PA0607,9416
8/9/14,PA0745,1741
4/6/14,PA0792,5948
10/11/14,PA0318,765
10/14/14,PA0678,6509
1/25/14,PA0958,1695
3/2/14,PA0277,1952
1/13/14,PA0470,8803
11/19/14,PA0474,4414
1/21/14,PA0923,1468
8/6/14,PA0293,7450
9/16/14,PA0830,352
2/10/14,PA0958,5007
10/26/14,PA0411,9798
2/8/14,PA0659,4494
4/23/14,PA0745,8747
6/26/14,PA0411,7218
5/11/14,PA0411,1531
12/27/14,PA0792,3641
7/22/14,PA0202,5299
3/25/14,PA0198,6124
1/30/14,PA0474,7566
7/23/14,PA0873,2374
6/20/14,PA0168,9671
1/12/14,PA0678,9552
7/21/14,PA0126,2655
11/9/14,PA0474,5696
6/7/14,PA0352,390
3/22/14,PA0270,2795
1/26/14,PA0534,8180
2/14/14,PA0526,7327
4/19/14,PA0394,5639
9/8/14,PA0973,9395
7/16/14,PA0126,8507
1/29/14,PA0174,7085
5/15/14,PA0277,8981
1/20/14,PA0277,1229
7/8/14,PA0607,2936
6/15/14,PA0467,2915
1/23/14,PA0174,8415
11/15/14,PA0338,5861
8/1/14,PA0619,NA
10/13/14,PA0169,6672
11/10/14,PA0474,7301
8/4/14,PA0808,3000
4/11/14,PA0354,9317
4/22/14,PA0958,1329
3/9/14,PA0543,457
3/1/14,PA0696,8485
5/7/14,PA0277,7354
9/22/14,PA0678,8928
2/28/14,PA0952,186
3/27/14,PA0352,5050
3/28/14,PA0751,1401
8/28/14,PA0338,8362
2/8/14,PA0168,3188
10/7/14,PA0792,6273
7/9/14,PA0168,3798
12/25/14,PA0732,3489
3/7/14,PA0808,8338
4/26/14,PA0659,4430
8/1/14,PA0552,7181
3/17/14,PA0973,3787
11/2/14,PA0354,1463
8/16/14,PA0607,2601
5/16/14,PA0526,6539
10/24/14,PA0873,6336
1/13/14,PA0368,9459
9/18/14,PA0607,7512
1/9/14,PA0830,8290
5/27/14,PA0534,235
4/8/14,PA0470,4804
4/3/14,PA0352,4833
6/28/14,PA0958,7814
1/23/14,PA0308,7991
9/30/14,PA0534,2006
3/9/14,PA0470,5258
1/19/14,PA0168,4461
10/20/14,PA0169,4191
5/28/14,PA0277,6027
1/23/14,PA0672,4008
12/13/14,PA0198,1016
3/8/14,PA0607,5667
7/2/14,PA0552,8150
6/6/14,PA0752,3507
4/30/14,PA0293,1302
10/14/14,PA0745,9860
4/25/14,PA0168,8726
9/10/14,PA0696,2055
11/13/14,PA0527,881
3/30/14,PA0923,9614
2/11/14,PA0202,3066
6/28/14,PA0174,1295
9/9/14,PA0543,387
7/31/14,PA0534,1086
1/8/14,PA0659,71
10/2/14,PA0467,4922
10/11/14,PA0352,3207
12/24/14,PA0470,1680
3/3/14,PA0368,8880
6/22/14,PA0270,361
11/7/14,PA0843,3883
8/31/14,PA0198,960
6/13/14,PA0745,1518
3/12/14,PA0607,742
12/8/14,PA0808,7893
1/2/14,PA0732,9885
9/9/14,PA0467,6150
8/27/14,PA0830,6523
8/17/14,PA0270,5164
9/21/14,PA0352,9146
2/4/14,PA0900,NA
6/16/14,PA0126,4865
7/6/14,PA0057,6841
10/6/14,PA0467,9020
1/5/14,PA0732,8984
2/18/14,PA0619,3267
6/20/14,PA0368,6506
8/23/14,PA0958,4472
8/4/14,PA0277,3940
5/11/14,PA0318,484
4/6/14,PA0923,1217
5/25/14,PA0202,9166
11/6/14,PA0057,9217
1/29/14,PA0169,8138
10/2/14,PA0534,770
6/14/14,PA0672,310
12/5/14,PA0678,5370
10/24/14,PA0474,3620
12/7/14,PA0270,8908
7/3/14,PA0859,2037
3/25/14,PA0900,2337
1/2/14,PA0534,8060
5/12/14,PA0672,7490
4/11/14,PA0527,2084
7/7/14,PA0534,3264
6/9/14,PA0258,8548
9/2/14,PA0174,1955
4/12/14,PA0202,4636
4/13/14,PA0751,7256
6/6/14,PA0808,191
6/23/14,PA0672,5068
8/25/14,PA0352,7257
11/5/14,PA0973,5907
9/23/14,PA0308,1902
1/18/14,PA0202,1508
5/31/14,PA0751,3331
8/9/14,PA0873,5950
10/4/14,PA0318,6763
6/7/14,PA0411,9978
4/10/14,PA0293,9727
4/10/14,PA0338,2855
12/28/14,PA0678,9166
4/12/14,PA0751,456
1/12/14,PA0198,9649
7/5/14,PA0482,2856
1/3/14,PA0482,6511
11/4/14,PA0830,3525
2/10/14,PA0394,9749
8/8/14,PA0659,4921
6/26/14,PA0368,9249
3/31/14,PA0607,4941
12/16/14,PA0672,7058
7/2/14,PA0900,2338
11/4/14,PA0745,1699
12/23/14,PA0352,7275
2/1/14,PA0752,4695
11/16/14,PA0174,2093
5/13/14,PA0169,2229
8/19/14,PA0900,9296
3/16/14,PA0174,3977
7/3/14,PA0470,5468
8/12/14,PA0830,4798
2/22/14,PA0543,5454
2/13/14,PA0470,6064
1/4/14,PA0277,3923
12/12/14,PA0174,2814
2/27/14,PA0169,5365
5/9/14,PA0958,8916
3/21/14,PA0526,764
4/2/14,PA0352,9849
12/22/14,PA0394,9941
2/24/14,PA0467,7782
3/14/14,PA0752,1885
11/13/14,PA0467,1619
8/17/14,PA0900,5035
1/16/14,PA0470,3857
6/15/14,PA0174,6407
12/24/14,PA0482,4124
4/14/14,PA0467,1699
6/12/14,PA0577,1696
11/5/14,PA0258,7340
12/21/14,PA0900,9220
12/29/14,PA0672,4968
10/1/14,PA0338,1830
9/22/14,PA0672,7058
9/28/14,PA0470,2502
6/20/14,PA0752,3902
2/4/14,PA0270,7235
3/7/14,PA0952,9383
12/3/14,PA0126,2910
5/6/14,PA0577,4396
2/15/14,PA0830,6626
8/22/14,PA0352,1083
5/21/14,PA0277,6457
3/5/14,PA0126,885
3/26/14,PA0168,8466
3/12/14,PA0318,7405
12/27/14,PA0843,365
7/22/14,PA0830,500
12/28/14,PA0577,1421
6/14/14,PA0900,2702
10/5/14,PA0308,5644
2/6/14,PA0678,2195
2/4/14,PA0619,834
4/26/14,PA0057,3568
5/12/14,PA0745,9276
10/6/14,PA0168,6488
12/14/14,PA0859,6485
12/8/14,PA0338,2424
6/14/14,PA0168,2543
5/4/14,PA0293,3935
6/8/14,PA0745,2979
10/7/14,PA0659,5007
1/22/14,PA0607,4680
12/28/14,PA0126,5204
12/8/14,PA0277,3934
5/2/14,PA0745,3510
11/11/14,PA0368,5316
7/21/14,PA0174,8588
11/17/14,PA0552,3811
12/9/14,PA0169,4618
10/12/14,PA0973,3097
11/22/14,PA0526,1345
10/24/14,PA0678,7119
5/5/14,PA0751,8608
3/7/14,PA0958,6545
9/17/14,PA0792,9494
8/10/14,PA0293,9680
5/5/14,PA0474,2493
5/18/14,PA0470,2787
2/3/14,PA0659,9606
7/23/14,PA0474,6513
10/2/14,PA0258,1448
12/26/14,PA0732,8864
10/2/14,PA0318,9016
7/13/14,PA0973,9066
3/2/14,PA0293,9272
8/30/14,PA0198,1099
1/14/14,PA0745,6768
9/24/14,PA0923,4298
7/8/14,PA0808,3777
3/21/14,PA0808,4117
7/24/14,PA0745,9439
7/5/14,PA0607,8591
7/16/14,PA0411,110
8/20/14,PA0470,9763
7/20/14,PA0751,9281
7/15/14,PA0792,4360
9/14/14,PA0843,701
2/16/14,PA0900,431
3/27/14,PA0308,2097
7/22/14,PA0958,3406
12/8/14,PA0534,7077
10/4/14,PA0534,2422
6/7/14,PA0792,8774
7/3/14,PA0258,587
6/23/14,PA0843,8032
4/6/14,PA0338,2617
8/12/14,PA0732,8008
2/11/14,PA0923,6293
5/30/14,PA0126,2910
4/2/14,PA0843,7850
3/15/14,PA0352,4284
1/4/14,PA0745,4050
7/30/14,PA0751,4099
10/4/14,PA0900,6897
10/31/14,PA0169,9792
1/16/14,PA0057,9313
10/18/14,PA0958,6065
4/5/14,PA0808,557
9/17/14,PA0859,9965
12/17/14,PA0174,8851
3/12/14,PA0543,9939
11/16/14,PA0843,7333
4/25/14,PA0202,5896
9/22/14,PA0808,668
12/21/14,PA0202,5580
8/31/14,PA0534,2726
7/3/14,PA0368,5647
12/21/14,PA0745,1370
12/7/14,PA0534,4298
1/12/14,PA0277,4230
3/25/14,PA0534,888
5/19/14,PA0467,9352
11/19/14,PA0952,4145
3/15/14,PA0923,9978
2/24/14,PA0354,2322
12/30/14,PA0752,8384
2/18/14,PA0543,5531
6/15/14,PA0752,2929
6/25/14,PA0198,2638
7/17/14,PA0354,7831
9/16/14,PA0526,5915
1/13/14,PA0534,3417
3/26/14,PA0394,4243
12/20/14,PA0973,1509
1/3/14,PA0338,7290
7/14/14,PA0696,2461
1/2/14,PA0411,3714
11/16/14,PA0792,8843
4/17/14,PA0270,3094
12/23/14,PA0752,5582
11/8/14,PA0678,8639
11/9/14,PA0126,1857
9/22/14,PA0792,5015
6/7/14,PA0474,7199
6/15/14,PA0952,61
5/20/14,PA0678,7912
1/9/14,PA0752,9515
9/16/14,PA0552,2652
3/26/14,PA0198,2975
6/14/14,PA0394,8023
1/16/14,PA0352,4898
1/4/14,PA0607,2222
12/20/14,PA0900,9514
2/8/14,PA0952,4602
7/3/14,PA0277,3592
3/16/14,PA0745,8148
5/15/14,PA0482,9113
11/18/14,PA0318,8150
7/8/14,PA0174,8520
10/27/14,PA0470,937
5/4/14,PA0843,4
6/17/14,PA0830,3014
8/3/14,PA0527,5845
9/14/14,PA0873,5307
1/20/14,PA0270,7216
10/3/14,PA0168,3341
7/5/14,PA0202,2778
9/25/14,PA0354,1925
5/25/14,PA0174,6599
5/3/14,PA0352,5465
11/3/14,PA0958,9583
7/1/14,PA0318,8285
1/16/14,PA0843,8277
8/13/14,PA0672,2961
9/4/14,PA0527,6317
7/9/14,PA0270,5847
2/22/14,PA0394,9734
8/15/14,PA0527,1467
8/9/14,PA0607,2657
12/9/14,PA0293,8235
8/28/14,PA0354,9633
3/27/14,PA0338,3403
9/3/14,PA0958,6441
6/19/14,PA0258,3491
4/20/14,PA0843,211
11/9/14,PA0293,9463
1/5/14,PA0808,9073
6/27/14,PA0607,9865
9/8/14,PA0952,4970
12/31/14,PA0732,9271
2/8/14,PA0577,1434
9/2/14,PA0751,8950
7/30/14,PA0338,4407
5/2/14,PA0732,5903
3/21/14,PA0394,6409
12/5/14,PA0958,2121
10/25/14,PA0394,6879
12/14/14,PA0411,3003
9/7/14,PA0752,3122
2/14/14,PA0198,6740
8/27/14,PA0732,5198
8/21/14,PA0619,3521
5/22/14,PA0527,2659
8/16/14,PA0534,1778
7/3/14,PA0659,6695
4/13/14,PA0411,144
12/31/14,PA0168,887
1/28/14,PA0467,6433
11/8/14,PA0258,2032
2/15/14,PA0354,9058
2/16/14,PA0751,808
1/31/14,PA0368,9542
4/19/14,PA0678,786
1/23/14,PA0659,5925
7/17/14,PA0678,6816
8/22/14,PA0168,8605
10/24/14,PA0354,4427
11/1/14,PA0672,3477
8/28/14,PA0973,66
9/11/14,PA0830,6901
5/6/14,PA0552,9385
9/22/14,PA0318,2030
2/18/14,PA0057,5241
5/6/14,PA0751,5682
10/26/14,PA0751,4183
10/7/14,PA0258,4293
11/4/14,PA0482,1638
8/2/14,PA0394,539
11/23/14,PA0607,1229
10/22/14,PA0368,1844
5/22/14,PA0198,4643
2/3/14,PA0843,NA
9/18/14,PA0394,5765
5/26/14,PA0732,5747
12/8/14,PA0411,1220
12/22/14,PA0973,2051
1/4/14,PA0474,4877
7/28/14,PA0474,289
6/14/14,PA0352,1945
7/29/14,PA0619,5675
5/3/14,PA0808,4841
4/8/14,PA0482,7608
5/20/14,PA0923,6789
12/23/14,PA0168,1905
1/25/14,PA0607,258
4/18/14,PA0169,1807
10/19/14,PA0534,8791
12/1/14,PA0607,1253
6/5/14,PA0751,394
7/1/14,PA0258,8260
7/16/14,PA0527,8219
2/1/14,PA0308,6245
8/3/14,PA0830,6651
3/2/14,PA0859,9185
1/12/14,PA0958,5662
12/11/14,PA0808,NA
5/4/14,PA0792,3861
9/3/14,PA0394,9523
11/12/14,PA0696,6196
7/9/14,PA0973,2960
7/20/14,PA0952,9756
9/4/14,PA0619,3383
11/1/14,PA0543,1982
7/29/14,PA0270,6047
10/21/14,PA0368,219
11/25/14,PA0352,2757
2/13/14,PA0745,9059
2/12/14,PA0126,5051
12/3/14,PA0057,309
5/6/14,PA0368,7950
6/5/14,PA0527,3959
10/18/14,PA0678,5496
1/19/14,PA0270,897
2/25/14,PA0338,1504
5/10/14,PA0482,9130
5/4/14,PA0534,6639
5/7/14,PA0467,9565
11/24/14,PA0338,2124
2/19/14,PA0607,9155
1/12/14,PA0952,9777
5/30/14,PA0338,331
6/28/14,PA0411,9612
12/22/14,PA0751,2630
3/8/14,PA0057,7340
7/22/14,PA0169,4559
5/30/14,PA0745,2494
2/2/14,PA0411,681
9/17/14,PA0843,8394
2/12/14,PA0577,3277
7/17/14,PA0270,NA
5/20/14,PA0732,3129
4/5/14,PA0696,7145
9/21/14,PA0411,2940
7/10/14,PA0659,9990
7/2/14,PA0352,6151
9/24/14,PA0394,5109
3/30/14,PA0174,5333
11/7/14,PA0873,2718
9/2/14,PA0808,6378
9/8/14,PA0338,1145
2/15/14,PA0169,70
8/6/14,PA0543,1845
10/7/14,PA0394,5126
9/2/14,PA0577,9279
4/3/14,PA0174,9957
3/25/14,PA0792,9798
9/16/14,PA0534,9131
5/2/14,PA0543,8141
5/25/14,PA0678,9507
6/29/14,PA0745,7623
7/8/14,PA0318,8721
10/28/14,PA0126,3391
10/11/14,PA0830,6656
11/27/14,PA0543,65
2/7/14,PA0474,3048
5/2/14,PA0277,5581
11/26/14,PA0873,5688
6/8/14,PA0696,1239
8/22/14,PA0900,4724
4/24/14,PA0607,5569
9/30/14,PA0696,8450
2/23/14,PA0526,8893
10/5/14,PA0552,4370
3/1/14,PA0270,4878
10/10/14,PA0534,9008
10/8/14,PA0534,8320
3/19/14,PA0659,5059
3/25/14,PA0338,9931
12/18/14,PA0338,7044
6/12/14,PA0923,2815
10/12/14,PA0830,6043
7/18/14,PA0659,129
6/16/14,PA0202,7150
11/26/14,PA0169,9131
12/13/14,PA0174,2555
12/17/14,PA0126,2222
10/10/14,PA0543,3922
1/9/14,PA0168,2181
8/8/14,PA0308,2227
5/23/14,PA0470,7148
7/15/14,PA0678,4885
12/16/14,PA0474,4053
2/9/14,PA0126,8375
3/30/14,PA0607,391
4/9/14,PA0198,502
1/26/14,PA0202,8204
3/24/14,PA0057,7061
11/16/14,PA0354,3391
4/25/14,PA0526,51
11/18/14,PA0174,9822
8/5/14,PA0607,3749
1/19/14,PA0672,3604
6/3/14,PA0830,632
2/12/14,PA0474,3012
3/18/14,PA0958,4412
5/20/14,PA0368,6329
10/17/14,PA0352,2472
5/29/14,PA0318,6911
3/20/14,PA0318,9563
11/24/14,PA0792,3048
5/30/14,PA0470,4986
4/1/14,PA0270,3709
12/23/14,PA0808,5195
10/6/14,PA0830,7783
2/1/14,PA0678,8305
10/31/14,PA0338,6276
2/11/14,PA0352,2052
5/13/14,PA0958,NA
9/10/14,PA0619,4438
8/27/14,PA0168,6943
5/12/14,PA0843,514
1/11/14,PA0952,1519
3/28/14,PA0174,6346
8/10/14,PA0126,2081
8/29/14,PA0411,6929
4/21/14,PA0527,3611
5/1/14,PA0830,1535
10/20/14,PA0859,6939
1/20/14,PA0830,7353
12/14/14,PA0696,9616
5/22/14,PA0952,9267
1/10/14,PA0900,7246
3/31/14,PA0534,9790
7/5/14,PA0526,5465
2/4/14,PA0202,6764
2/4/14,PA0958,1522
1/31/14,PA0126,5494
12/16/14,PA0198,7757
5/14/14,PA0873,6949
12/27/14,PA0352,6924
8/31/14,PA0619,233
3/22/14,PA0534,5426
7/23/14,PA0057,2383
8/4/14,PA0470,4217
1/18/14,PA0174,NA
5/21/14,PA0368,9357
12/12/14,PA0958,2819
6/10/14,PA0338,6052
9/30/14,PA0270,6960
7/17/14,PA0470,5447
3/1/14,PA0830,1493
10/28/14,PA0607,1010
1/19/14,PA0659,792
6/26/14,PA0354,3937
4/9/14,PA0467,2025
4/23/14,PA0198,1335
7/22/14,PA0126,1456
6/22/14,PA0482,7973
7/4/14,PA0745,2852
6/27/14,PA0619,2978
5/23/14,PA0174,6896
7/22/14,PA0174,6545
12/26/14,PA0368,4908
7/10/14,PA0174,7003
6/30/14,PA0174,2779
3/3/14,PA0482,6507
2/23/14,PA0543,5303
11/26/14,PA0352,4124
3/27/14,PA0198,4447
11/15/14,PA0202,500
12/21/14,PA0338,3275
5/11/14,PA0168,8100
9/4/14,PA0482,5123
3/23/14,PA0474,4498
8/18/14,PA0057,5541
9/17/14,PA0873,6076
8/5/14,PA0859,7689
10/27/14,PA0678,6511
12/17/14,PA0923,4724
12/4/14,PA0308,3527
6/20/14,PA0659,4659
1/5/14,PA0830,6236
2/26/14,PA0057,4021
5/22/14,PA0577,1349
3/29/14,PA0534,7922
12/29/14,PA0394,5088
10/22/14,PA0745,7061
10/22/14,PA0577,7393
4/29/14,PA0470,6928
3/5/14,PA0318,NA
9/5/14,PA0527,3184
9/12/14,PA0859,5449
6/29/14,PA0900,1255
9/10/14,PA0526,1990
8/29/14,PA0973,5900
8/31/14,PA0168,6825
10/27/14,PA0277,4604
1/17/14,PA0126,4960
8/5/14,PA0577,6477
12/1/14,PA0900,1047
2/24/14,PA0202,7664
7/25/14,PA0470,8942
6/30/14,PA0368,775
9/24/14,PA0202,903
8/17/14,PA0308,5669
12/10/14,PA0859,4459
6/29/14,PA0923,1818
7/20/14,PA0672,1794
11/27/14,PA0526,7458
4/17/14,PA0318,9414
11/12/14,PA0607,726
12/19/14,PA0619,265
12/5/14,PA0308,5079
6/3/14,PA0126,1189
1/20/14,PA0258,8847
8/3/14,PA0543,7361
12/8/14,PA0859,1158
12/17/14,PA0198,709
6/20/14,PA0843,4014
12/27/14,PA0952,5445
10/3/14,PA0169,2286
3/20/14,PA0057,NA
4/1/14,PA0732,5200
12/28/14,PA0808,3544
5/21/14,PA0732,7182
10/14/14,PA0973,3107
7/21/14,PA0467,8876
11/4/14,PA0126,398
7/20/14,PA0973,7327
3/6/14,PA0973,9512
7/24/14,PA0830,5750
11/4/14,PA0168,7199
3/16/14,PA0270,8533
10/31/14,PA0354,4448
6/6/14,PA0552,6903
3/8/14,PA0973,3736
9/5/14,PA0470,6714
4/22/14,PA0752,NA
10/21/14,PA0394,6122
7/8/14,PA0258,5597
6/28/14,PA0169,5723
3/12/14,PA0577,505
3/28/14,PA0338,6016
4/19/14,PA0338,6138
12/9/14,PA0411,633
11/22/14,PA0368,908
1/30/14,PA0745,9596
11/23/14,PA0308,7582
5/18/14,PA0354,9568
11/1/14,PA0751,6940
4/11/14,PA0277,2098
7/22/14,PA0619,357
2/13/14,PA0607,730
7/5/14,PA0474,7381
9/8/14,PA0057,603
7/28/14,PA0270,9024
