date,source_id,revenue
12/3/14,PA0552,994
2/13/14,PA0470,10314
6/10/14,PA0696,7966
6/30/14,PA0258,4013
4/1/14,PA0607,4452
2/24/14,PA0057,3143
7/12/14,PA0952,5334
7/13/14,PA0352,5836
4/8/14,PA0751,5330
4/3/14,PA0168,7523
3/2/14,PA0318,8934
3/19/14,PA0859,2014
3/11/14,PA0308,9123
3/29/14,PA0474,8511
11/29/14,PA0258,4503
5/28/14,PA0696,5749
4/3/14,PA0958,8867
4/27/14,PA0482,2334
8/11/14,PA0607,252
3/8/14,PA0696,5844
9/11/14,PA0534,11084
12/14/14,PA0619,8214
12/18/14,PA0270,7033
2/5/14,PA0577,2857
9/3/14,PA0174,9802
12/13/14,PA0745,5803
10/30/14,PA0577,11192
11/24/14,PA0482,6032
4/21/14,PA0174,3310
9/27/14,PA0352,10416
3/1/14,PA0607,5927
8/29/14,PA0318,10596
3/12/14,PA0168,2592
7/22/14,PA0843,5112
6/7/14,PA0751,4374
4/27/14,PA0474,7224
9/5/14,PA0368,6957
7/14/14,PA0923,4959
9/3/14,PA0672,10073
6/16/14,PA0808,4163
9/14/14,PA0923,1062
7/8/14,PA0174,300
1/5/14,PA0552,5087
11/13/14,PA0552,933
9/23/14,PA0752,471
11/12/14,PA0678,9282
3/21/14,PA0672,5085
8/6/14,PA0843,2252
2/1/14,PA0126,3375
10/21/14,PA0923,10045
3/14/14,PA0552,9299
11/4/14,PA0752,453
3/15/14,PA0745,4970
12/30/14,PA0411,810
11/6/14,PA0482,1954
7/10/14,PA0411,278
4/21/14,PA0973,10025
8/27/14,PA0270,4400
5/10/14,PA0318,8809
11/29/14,PA0527,10819
10/1/14,PA0619,5057
5/13/14,PA0830,7414
4/4/14,PA0607,1371
11/19/14,PA0338,5302
11/5/14,PA0057,8996
10/13/14,PA0198,4767
3/24/14,PA0808,10512
7/24/14,PA0474,2510
1/10/14,PA0678,10700
1/1/14,PA0527,8602
11/7/14,PA0900,4491
3/18/14,PA0830,126
12/9/14,PA0659,5035
11/26/14,PA0534,4245
12/11/14,PA0751,10438
1/21/14,PA0859,1756
1/18/14,PA0792,5067
12/21/14,PA0859,1605
7/25/14,PA0293,11064
12/13/14,PA0338,10220
3/21/14,PA0696,6355
9/28/14,PA0168,10721
12/7/14,PA0659,4807
12/18/14,PA0607,601
12/25/14,PA0318,91
7/6/14,PA0308,9072
7/16/14,PA0752,8635
4/20/14,PA0752,7695
10/31/14,PA0057,10717
1/13/14,PA0467,9529
1/28/14,PA0923,11908
9/27/14,PA0973,8672
7/7/14,PA0527,4955
7/21/14,PA0678,9675
12/30/14,PA0923,957
9/20/14,PA0467,3942
7/7/14,PA0607,1210
12/11/14,PA0057,3737
10/10/14,PA0482,5294
10/17/14,PA0607,7327
3/25/14,PA0973,8967
7/30/14,PA0830,10716
5/3/14,PA0923,9345
3/17/14,PA0577,5504
10/29/14,PA0394,1448
5/19/14,PA0552,11767
7/11/14,PA0293,7965
4/9/14,PA0808,11684
9/29/14,PA0659,10442
8/7/14,PA0270,9229
6/1/14,PA0168,709
9/18/14,PA0859,11078
12/22/14,PA0752,2125
8/12/14,PA0830,8807
1/11/14,PA0293,7768
9/26/14,PA0318,9054
12/30/14,PA0527,10382
12/10/14,PA0411,3718
3/2/14,PA0308,4761
7/6/14,PA0952,6179
11/6/14,PA0394,4576
4/14/14,PA0672,10006
8/20/14,PA0057,671
12/10/14,PA0467,1145
1/19/14,PA0258,9127
6/15/14,PA0482,7460
5/28/14,PA0952,4294
12/1/14,PA0354,4089
10/4/14,PA0745,2090
4/11/14,PA0619,5694
9/10/14,PA0659,8663
2/10/14,PA0411,7004
3/18/14,PA0318,4866
1/13/14,PA0607,10412
4/9/14,PA0534,6011
7/16/14,PA0843,4934
9/23/14,PA0352,8678
3/31/14,PA0293,6906
12/19/14,PA0751,9443
10/8/14,PA0308,10163
1/5/14,PA0174,5094
10/6/14,PA0958,8900
11/9/14,PA0202,11720
11/12/14,PA0958,10150
2/9/14,PA0277,905
8/15/14,PA0467,7104
9/16/14,PA0338,6750
9/29/14,PA0293,2292
12/26/14,PA0843,6381
2/3/14,PA0318,4540
3/13/14,PA0526,849
7/3/14,PA0527,8850
4/24/14,PA0293,3534
8/18/14,PA0308,2727
4/1/14,PA0474,52
11/24/14,PA0368,10205
12/29/14,PA0202,10836
12/13/14,PA0808,7901
5/30/14,PA0354,9216
11/13/14,PA0293,6179
3/23/14,PA0258,3539
12/9/14,PA0394,11358
10/28/14,PA0577,3436
11/1/14,PA0467,1275
9/21/14,PA0198,11840
2/18/14,PA0843,4683
1/5/14,PA0577,4301
12/18/14,PA0174,1858
7/1/14,PA0607,4280
12/6/14,PA0843,3059
5/9/14,PA0126,11002
5/17/14,PA0552,5809
4/12/14,PA0792,6273
8/4/14,PA0678,2231
7/27/14,PA0474,3952
9/12/14,PA0577,8913
10/15/14,PA0973,2550
6/11/14,PA0168,9663
4/4/14,PA0745,2985
7/17/14,PA0830,4906
9/30/14,PA0202,1318
2/27/14,PA0169,5012
1/13/14,PA0270,883
1/23/14,PA0745,2473
7/13/14,PA0873,3924
2/23/14,PA0843,4961
5/6/14,PA0873,7557
12/19/14,PA0270,10916
1/25/14,PA0577,9783
2/21/14,PA0659,3757
2/19/14,PA0534,8625
8/2/14,PA0057,1569
1/30/14,PA0527,9145
6/24/14,PA0482,10350
2/17/14,PA0923,7094
1/11/14,PA0792,3845
3/7/14,PA0277,8371
4/6/14,PA0354,2797
6/27/14,PA0277,8238
4/19/14,PA0659,812
9/3/14,PA0873,8948
2/20/14,PA0470,782
3/22/14,PA0308,7640
6/12/14,PA0126,3987
5/18/14,PA0527,5280
8/7/14,PA0368,4942
5/17/14,PA0174,10289
3/14/14,PA0270,7193
11/7/14,PA0843,6435
6/18/14,PA0258,2628
7/13/14,PA0659,8462
2/1/14,PA0198,6942
2/27/14,PA0277,7551
2/12/14,PA0470,11258
3/13/14,PA0352,3211
11/25/14,PA0534,1899
4/19/14,PA0751,3607
7/20/14,PA0368,2447
11/10/14,PA0198,6225
8/5/14,PA0732,1381
1/25/14,PA0843,1998
4/5/14,PA0482,3923
4/27/14,PA0672,10013
2/10/14,PA0338,7187
9/21/14,PA0973,2953
1/27/14,PA0543,10260
8/2/14,PA0308,3302
7/27/14,PA0732,9906
1/30/14,PA0277,4906
1/30/14,PA0830,5290
11/12/14,PA0394,906
5/7/14,PA0619,763
6/14/14,PA0270,1688
8/9/14,PA0527,10835
2/26/14,PA0859,4166
1/14/14,PA0526,6994
2/23/14,PA0659,2554
12/27/14,PA0696,8228
6/21/14,PA0678,7491
2/19/14,PA0277,8955
3/4/14,PA0202,8499
11/16/14,PA0808,8850
11/11/14,PA0534,11165
9/16/14,PA0394,9948
11/10/14,PA0411,5376
8/5/14,PA0696,11769
9/28/14,PA0293,8811
7/3/14,PA0354,7973
8/9/14,PA0467,4301
6/7/14,PA0952,11675
12/28/14,PA0543,11532
1/1/14,PA0368,3071
1/19/14,PA0270,3823
8/31/14,PA0394,5935
5/9/14,PA0368,6305
3/7/14,PA0527,3377
8/23/14,PA0792,6862
5/4/14,PA0474,3868
2/9/14,PA0958,7423
6/17/14,PA0258,5912
1/23/14,PA0859,3488
1/9/14,PA0619,11987
2/3/14,PA0792,11006
9/21/14,PA0900,1633
3/5/14,PA0952,3829
9/1/14,PA0696,910
4/17/14,PA0830,9618
1/27/14,PA0198,8129
2/23/14,PA0607,11746
9/11/14,PA0873,3932
3/24/14,PA0873,2172
9/28/14,PA0308,7167
11/24/14,PA0354,8506
7/23/14,PA0352,10272
7/17/14,PA0258,11843
9/22/14,PA0168,1634
5/28/14,PA0354,5597
5/23/14,PA0900,8629
10/15/14,PA0577,2618
2/19/14,PA0470,301
1/6/14,PA0672,5498
11/23/14,PA0467,6736
7/25/14,PA0169,5148
3/8/14,PA0277,7443
10/7/14,PA0607,6703
4/17/14,PA0745,11234
8/14/14,PA0169,10438
9/28/14,PA0952,3062
4/14/14,PA0174,9883
10/1/14,PA0474,2163
9/22/14,PA0474,9296
6/25/14,PA0126,7155
4/17/14,PA0308,2965
10/20/14,PA0843,741
9/5/14,PA0057,2272
1/15/14,PA0277,218
3/23/14,PA0745,7237
3/21/14,PA0745,8844
1/30/14,PA0354,335
10/3/14,PA0607,7601
3/3/14,PA0338,7716
10/10/14,PA0659,5578
4/11/14,PA0792,9499
8/2/14,PA0830,7234
9/18/14,PA0202,1049
2/16/14,PA0482,7735
6/16/14,PA0792,2713
1/27/14,PA0293,1544
6/20/14,PA0293,10174
10/23/14,PA0258,8764
9/10/14,PA0745,820
3/14/14,PA0672,11886
2/28/14,PA0527,8539
11/9/14,PA0318,11061
10/10/14,PA0411,696
10/25/14,PA0354,9089
9/1/14,PA0368,8472
10/29/14,PA0696,4160
9/20/14,PA0843,3184
7/21/14,PA0057,6315
4/13/14,PA0354,4581
10/11/14,PA0467,9818
5/13/14,PA0543,5182
12/25/14,PA0843,10232
9/10/14,PA0958,4486
5/17/14,PA0900,2323
8/10/14,PA0526,11407
7/11/14,PA0830,8849
8/19/14,PA0830,2024
6/25/14,PA0338,7006
4/14/14,PA0352,4759
7/4/14,PA0808,9989
12/17/14,PA0338,3111
5/24/14,PA0293,4840
12/23/14,PA0534,1116
9/5/14,PA0308,10513
7/29/14,PA0752,3440
6/4/14,PA0202,5938
9/15/14,PA0745,4376
11/25/14,PA0474,3995
8/10/14,PA0873,10839
10/20/14,PA0470,11658
5/26/14,PA0293,3311
3/10/14,PA0696,16
9/21/14,PA0482,1996
11/27/14,PA0859,7858
2/20/14,PA0526,9362
8/19/14,PA0732,2118
3/27/14,PA0057,2406
2/6/14,PA0527,3529
12/5/14,PA0732,994
2/7/14,PA0202,10722
6/20/14,PA0659,5080
5/5/14,PA0958,10386
5/5/14,PA0859,7217
3/15/14,PA0270,7410
2/26/14,PA0293,8854
11/15/14,PA0202,9815
5/11/14,PA0169,297
4/24/14,PA0952,4619
5/20/14,PA0696,4304
11/23/14,PA0474,5296
6/24/14,PA0411,11958
10/31/14,PA0277,10742
3/1/14,PA0198,7442
6/12/14,PA0482,9261
6/11/14,PA0352,10489
1/7/14,PA0808,1521
7/8/14,PA0198,7459
6/27/14,PA0952,1274
12/5/14,PA0308,9801
5/9/14,PA0534,3544
9/17/14,PA0923,24
1/8/14,PA0859,4948
5/14/14,PA0258,10636
3/20/14,PA0873,9910
4/21/14,PA0607,7341
8/14/14,PA0607,2271
12/10/14,PA0745,5769
10/7/14,PA0678,7597
10/4/14,PA0174,4870
1/31/14,PA0293,7104
7/12/14,PA0543,8045
1/26/14,PA0174,2831
3/21/14,PA0470,11771
7/27/14,PA0752,4431
1/11/14,PA0859,5053
11/5/14,PA0619,3783
9/21/14,PA0792,3612
9/14/14,PA0577,5253
3/10/14,PA0859,5513
4/5/14,PA0526,9467
12/5/14,PA0973,2343
12/19/14,PA0352,594
6/26/14,PA0534,1332
9/16/14,PA0308,1570
2/24/14,PA0293,68
8/24/14,PA0900,9932
9/3/14,PA0318,9973
12/8/14,PA0873,7383
12/29/14,PA0543,2125
7/2/14,PA0843,781
11/17/14,PA0354,684
1/22/14,PA0293,9533
8/4/14,PA0527,2787
7/13/14,PA0923,3664
6/2/14,PA0277,8222
6/2/14,PA0338,11683
10/30/14,PA0526,8670
7/13/14,PA0411,6574
5/9/14,PA0482,623
8/18/14,PA0607,5121
6/1/14,PA0126,10286
4/6/14,PA0534,10392
5/1/14,PA0830,292
10/27/14,PA0126,9228
4/5/14,PA0952,2208
11/17/14,PA0169,5549
5/20/14,PA0174,9943
12/10/14,PA0696,11674
11/28/14,PA0482,11225
7/9/14,PA0923,3238
4/16/14,PA0368,2388
6/23/14,PA0057,2178
9/30/14,PA0394,7963
9/8/14,PA0277,3383
8/8/14,PA0474,10691
2/25/14,PA0126,5857
8/20/14,PA0470,5291
3/26/14,PA0552,6530
9/9/14,PA0745,4634
7/3/14,PA0126,6652
3/12/14,PA0368,9721
1/30/14,PA0678,10964
9/10/14,PA0843,8684
6/27/14,PA0923,6224
7/28/14,PA0552,3249
10/14/14,PA0952,8776
9/21/14,PA0352,2956
9/21/14,PA0270,3956
8/8/14,PA0577,4839
5/7/14,PA0318,6676
5/13/14,PA0527,10637
2/8/14,PA0293,4491
12/5/14,PA0808,4583
8/15/14,PA0619,11144
7/29/14,PA0958,1915
4/23/14,PA0394,4320
1/12/14,PA0482,7466
11/22/14,PA0318,5153
2/5/14,PA0368,5104
9/1/14,PA0619,4014
2/23/14,PA0411,NA
5/10/14,PA0057,2176
10/15/14,PA0202,944
11/20/14,PA0169,4286
7/13/14,PA0808,9680
10/12/14,PA0318,2438
9/10/14,PA0543,10561
3/16/14,PA0607,820
4/8/14,PA0474,5828
10/18/14,PA0900,8046
12/6/14,PA0057,4346
6/29/14,PA0270,2314
7/16/14,PA0900,9128
6/30/14,PA0543,5481
1/24/14,PA0973,3179
4/16/14,PA0270,10755
1/10/14,PA0354,623
12/1/14,PA0258,2076
9/28/14,PA0527,7600
6/6/14,PA0198,4362
3/28/14,PA0126,11271
3/20/14,PA0923,8985
12/6/14,PA0973,10857
12/26/14,PA0751,217
9/12/14,PA0900,8192
5/6/14,PA0277,9882
4/10/14,PA0808,3130
6/25/14,PA0202,4986
3/11/14,PA0552,326
6/19/14,PA0672,8128
7/4/14,PA0126,7361
12/1/14,PA0352,3384
7/2/14,PA0696,1838
1/7/14,PA0577,860
9/15/14,PA0751,2843
11/25/14,PA0792,9588
4/7/14,PA0293,3401
6/13/14,PA0352,6294
10/9/14,PA0952,3023
8/5/14,PA0277,7143
10/8/14,PA0745,11079
1/6/14,PA0543,6945
8/25/14,PA0169,1976
7/4/14,PA0394,7642
11/22/14,PA0552,4936
12/22/14,PA0619,6904
1/24/14,PA0482,6459
8/31/14,PA0168,9091
6/4/14,PA0577,4717
11/29/14,PA0923,11692
9/16/14,PA0169,796
5/10/14,PA0174,9705
6/21/14,PA0900,4330
2/28/14,PA0526,8098
8/28/14,PA0293,7299
1/28/14,PA0732,2361
6/20/14,PA0470,7481
4/15/14,PA0859,5619
10/22/14,PA0057,2766
1/17/14,PA0202,9622
6/3/14,PA0619,2165
1/4/14,PA0678,2116
10/13/14,PA0751,6446
12/9/14,PA0577,2414
12/19/14,PA0467,3760
8/26/14,PA0202,4304
7/22/14,PA0859,11091
3/10/14,PA0293,10442
6/15/14,PA0354,11648
11/20/14,PA0952,4890
2/7/14,PA0169,9709
10/14/14,PA0482,5480
3/25/14,PA0952,5120
12/18/14,PA0527,7146
1/8/14,PA0659,8268
7/23/14,PA0318,8677
3/28/14,PA0474,1897
6/20/14,PA0543,811
5/16/14,PA0352,6725
3/22/14,PA0126,3973
9/17/14,PA0482,9052
7/4/14,PA0543,2462
10/21/14,PA0900,10189
4/28/14,PA0394,1120
12/31/14,PA0308,7397
3/30/14,PA0659,11390
11/23/14,PA0057,2940
8/10/14,PA0543,506
4/12/14,PA0318,2328
2/1/14,PA0482,7073
12/24/14,PA0543,1977
6/22/14,PA0900,3767
1/30/14,PA0952,5511
1/7/14,PA0474,526
8/25/14,PA0527,10891
1/4/14,PA0126,5829
5/25/14,PA0174,885
1/28/14,PA0873,1338
1/14/14,PA0354,7999
9/30/14,PA0552,2388
9/24/14,PA0293,4143
3/17/14,PA0352,1848
10/20/14,PA0482,7199
8/4/14,PA0126,7531
11/26/14,PA0169,5105
8/22/14,PA0659,4632
8/11/14,PA0467,8641
5/26/14,PA0619,1499
11/15/14,PA0126,8357
9/16/14,PA0958,10384
8/14/14,PA0678,2544
10/29/14,PA0900,7585
9/28/14,PA0352,7659
7/3/14,PA0467,11109
3/2/14,PA0808,NA
10/5/14,PA0678,4354
8/22/14,PA0900,6768
1/5/14,PA0368,7524
1/31/14,PA0352,1282
1/11/14,PA0534,1497
12/26/14,PA0958,8957
3/14/14,PA0526,11348
7/9/14,PA0527,4378
1/21/14,PA0308,3349
7/16/14,PA0368,4403
5/29/14,PA0354,1448
6/27/14,PA0873,7342
7/31/14,PA0198,3565
4/25/14,PA0258,7997
7/16/14,PA0543,11489
9/4/14,PA0394,6075
1/27/14,PA0277,2509
12/9/14,PA0607,7171
6/3/14,PA0293,10296
3/8/14,PA0678,11568
7/11/14,PA0394,4361
7/6/14,PA0808,3898
4/7/14,PA0057,4560
12/9/14,PA0258,4961
5/27/14,PA0952,3114
3/24/14,PA0843,5783
9/18/14,PA0577,11981
10/15/14,PA0751,4248
10/22/14,PA0900,11482
2/12/14,PA0672,9073
3/22/14,PA0843,8064
2/7/14,PA0607,3912
3/11/14,PA0169,11153
10/19/14,PA0467,4929
8/2/14,PA0527,1586
8/15/14,PA0202,10064
2/14/14,PA0338,829
9/13/14,PA0678,2877
5/10/14,PA0482,7231
7/7/14,PA0318,10931
12/24/14,PA0352,9002
3/9/14,PA0527,10454
10/3/14,PA0526,6778
4/14/14,PA0526,4364
9/20/14,PA0169,8741
1/27/14,PA0470,5459
9/29/14,PA0057,635
9/8/14,PA0057,4160
9/11/14,PA0752,2951
9/28/14,PA0792,3425
1/26/14,PA0352,2963
8/8/14,PA0923,861
11/28/14,PA0659,6283
5/9/14,PA0470,2002
2/21/14,PA0843,2861
8/17/14,PA0352,6932
9/15/14,PA0792,4587
8/29/14,PA0607,5421
7/28/14,PA0672,9017
6/16/14,PA0843,1589
1/21/14,PA0352,382
12/16/14,PA0923,9115
11/23/14,PA0293,6487
10/20/14,PA0659,10089
8/4/14,PA0338,11626
12/15/14,PA0672,6466
10/3/14,PA0258,9959
6/4/14,PA0198,11821
4/28/14,PA0659,836
1/31/14,PA0174,10607
3/26/14,PA0527,10973
5/15/14,PA0543,2624
2/13/14,PA0577,8588
8/8/14,PA0696,2006
7/20/14,PA0752,4331
6/12/14,PA0470,4399
10/28/14,PA0830,10302
4/2/14,PA0368,5076
10/19/14,PA0958,10431
3/22/14,PA0973,7973
5/1/14,PA0527,7602
2/15/14,PA0873,9759
4/28/14,PA0411,582
10/21/14,PA0552,8617
10/2/14,PA0318,11560
11/1/14,PA0277,356
8/23/14,PA0808,6166
5/22/14,PA0808,1567
1/25/14,PA0202,1571
4/28/14,PA0277,9076
8/14/14,PA0482,8391
12/26/14,PA0258,6179
8/3/14,PA0474,9075
6/19/14,PA0352,4563
1/29/14,PA0873,10604
8/28/14,PA0672,11250
1/31/14,PA0526,6845
2/22/14,PA0126,8640
4/10/14,PA0659,2333
3/27/14,PA0308,9181
4/10/14,PA0526,11577
7/5/14,PA0552,5889
11/15/14,PA0830,458
8/11/14,PA0859,10730
12/2/14,PA0277,102
7/10/14,PA0843,46
7/6/14,PA0482,5354
12/4/14,PA0308,9634
8/22/14,PA0411,7089
8/21/14,PA0168,1926
10/23/14,PA0198,2632
10/24/14,PA0198,2981
7/28/14,PA0482,2179
4/23/14,PA0308,4999
2/23/14,PA0470,7645
3/7/14,PA0126,1108
10/8/14,PA0394,9840
1/9/14,PA0672,8787
6/16/14,PA0318,6592
1/24/14,PA0277,4318
12/8/14,PA0308,11727
7/26/14,PA0467,9246
10/8/14,PA0174,6986
1/11/14,PA0678,5056
5/17/14,PA0672,2172
8/3/14,PA0470,9995
10/3/14,PA0168,5007
7/8/14,PA0843,9996
1/26/14,PA0672,NA
8/12/14,PA0338,9748
3/3/14,PA0751,6025
1/29/14,PA0338,8828
8/9/14,PA0659,5242
3/25/14,PA0527,366
7/20/14,PA0973,8199
5/29/14,PA0873,4486
8/19/14,PA0202,7828
5/10/14,PA0973,8868
4/28/14,PA0474,4503
5/22/14,PA0973,9087
4/7/14,PA0174,9950
11/3/14,PA0792,2178
5/2/14,PA0843,2664
4/24/14,PA0552,2987
5/2/14,PA0659,0
1/30/14,PA0126,1601
12/3/14,PA0577,10385
10/3/14,PA0732,2823
11/15/14,PA0198,2418
3/19/14,PA0318,7390
7/21/14,PA0923,11466
11/25/14,PA0696,5507
9/18/14,PA0751,8137
5/30/14,PA0057,1202
11/15/14,PA0368,2016
4/12/14,PA0552,4794
8/8/14,PA0202,2127
10/22/14,PA0277,11598
11/26/14,PA0202,1216
5/22/14,PA0659,5630
3/11/14,PA0607,2664
7/9/14,PA0470,4590
1/7/14,PA0973,4706
10/28/14,PA0607,1630
8/22/14,PA0270,5690
6/16/14,PA0352,6370
7/27/14,PA0526,1516
1/21/14,PA0057,3570
1/17/14,PA0394,9046
9/18/14,PA0952,3342
3/18/14,PA0958,10005
5/3/14,PA0900,7315
3/4/14,PA0169,4902
1/11/14,PA0277,7225
10/1/14,PA0308,4617
1/20/14,PA0318,698
4/16/14,PA0534,5496
3/1/14,PA0543,6547
1/13/14,PA0952,3870
11/19/14,PA0659,7921
9/26/14,PA0482,2559
3/25/14,PA0169,6660
4/7/14,PA0859,492
6/23/14,PA0277,7636
5/18/14,PA0174,11318
12/15/14,PA0751,7537
5/7/14,PA0474,9548
11/29/14,PA0900,10170
10/27/14,PA0843,9863
3/17/14,PA0843,5038
4/9/14,PA0843,968
12/2/14,PA0411,4460
4/5/14,PA0258,2746
10/15/14,PA0619,18
2/14/14,PA0526,6034
5/6/14,PA0258,9696
1/19/14,PA0607,5027
10/22/14,PA0923,10495
1/27/14,PA0258,4718
6/18/14,PA0958,11268
1/1/14,PA0354,1712
10/11/14,PA0659,406
11/12/14,PA0270,2276
12/14/14,PA0318,11317
12/7/14,PA0470,4665
10/28/14,PA0792,10640
4/20/14,PA0467,7043
12/14/14,PA0411,5241
3/18/14,PA0534,71
12/12/14,PA0198,4924
8/27/14,PA0394,7888
9/27/14,PA0293,928
1/7/14,PA0338,111
6/21/14,PA0126,9443
6/5/14,PA0534,10814
1/14/14,PA0859,8002
9/5/14,PA0126,10624
3/2/14,PA0527,7856
2/26/14,PA0732,10084
8/28/14,PA0308,4795
3/9/14,PA0659,8687
2/4/14,PA0577,1875
5/26/14,PA0577,1630
6/27/14,PA0354,2006
7/3/14,PA0169,4278
7/2/14,PA0526,8163
9/4/14,PA0859,8645
9/22/14,PA0467,3307
5/9/14,PA0169,11816
1/31/14,PA0900,11512
6/7/14,PA0318,6213
12/11/14,PA0859,890
4/9/14,PA0354,11940
5/3/14,PA0174,6632
6/10/14,PA0973,11879
10/6/14,PA0368,2466
8/17/14,PA0543,9696
11/8/14,PA0198,6155
1/4/14,PA0338,7285
7/9/14,PA0318,2124
12/19/14,PA0808,2417
3/18/14,PA0277,8021
9/26/14,PA0338,9402
7/11/14,PA0958,9070
5/24/14,PA0174,2646
8/12/14,PA0543,10438
1/3/14,PA0751,9005
10/6/14,PA0900,8992
11/5/14,PA0308,8435
6/3/14,PA0607,10327
1/7/14,PA0258,11025
10/8/14,PA0973,9896
3/30/14,PA0169,7813
12/1/14,PA0169,6379
7/9/14,PA0411,9984
2/6/14,PA0354,4034
6/19/14,PA0552,9770
4/22/14,PA0293,11826
12/1/14,PA0368,9867
3/3/14,PA0696,10781
10/2/14,PA0352,6689
12/25/14,PA0174,11306
7/18/14,PA0696,2457
9/11/14,PA0526,2081
12/18/14,PA0672,3092
6/6/14,PA0751,8186
8/28/14,PA0526,8070
9/3/14,PA0752,10906
8/22/14,PA0352,1777
5/29/14,PA0843,2742
6/15/14,PA0952,3506
7/8/14,PA0973,261
10/10/14,PA0526,2969
7/6/14,PA0368,9964
2/12/14,PA0474,4052
2/12/14,PA0859,6621
5/31/14,PA0474,8863
10/13/14,PA0526,8969
8/18/14,PA0619,3255
12/3/14,PA0126,7082
4/5/14,PA0277,7053
2/16/14,PA0368,2429
3/1/14,PA0482,6160
2/16/14,PA0973,11641
7/31/14,PA0808,6136
8/27/14,PA0696,2169
11/8/14,PA0318,6642
7/21/14,PA0607,4361
3/31/14,PA0552,4567
4/28/14,PA0672,2941
5/9/14,PA0168,2807
12/6/14,PA0338,5721
4/21/14,PA0202,5548
12/21/14,PA0318,7231
11/5/14,PA0958,3469
8/25/14,PA0411,9159
3/8/14,PA0352,2266
2/27/14,PA0752,9089
9/13/14,PA0338,6684
10/24/14,PA0923,8913
12/30/14,PA0057,2545
9/19/14,PA0873,8839
5/26/14,PA0368,8102
5/19/14,PA0607,5234
7/25/14,PA0202,1331
4/21/14,PA0394,1842
12/26/14,PA0696,10158
7/25/14,PA0338,3217
8/5/14,PA0470,394
10/31/14,PA0843,9395
7/6/14,PA0198,6092
10/27/14,PA0338,1973
1/28/14,PA0696,8065
5/8/14,PA0169,2163
11/8/14,PA0732,8692
5/7/14,PA0732,6520
3/7/14,PA0973,10147
3/31/14,PA0745,3620
1/9/14,PA0552,6458
5/11/14,PA0751,6085
2/13/14,PA0126,2365
8/26/14,PA0732,29
6/9/14,PA0527,2745
6/23/14,PA0354,599
5/31/14,PA0198,5559
5/30/14,PA0577,598
3/25/14,PA0745,2150
5/12/14,PA0873,10870
7/9/14,PA0843,3994
6/10/14,PA0751,486
12/16/14,PA0696,5783
5/7/14,PA0534,5482
2/10/14,PA0973,332
12/18/14,PA0678,6137
2/27/14,PA0198,4226
12/28/14,PA0659,6435
10/9/14,PA0543,5613
5/9/14,PA0843,9075
1/17/14,PA0258,3568
4/16/14,PA0843,114
12/1/14,PA0482,5844
7/22/14,PA0057,1860
10/21/14,PA0958,1329
5/11/14,PA0534,1476
12/9/14,PA0923,4795
4/11/14,PA0552,10183
7/29/14,PA0873,5390
11/7/14,PA0202,747
3/6/14,PA0678,6162
10/15/14,PA0900,4867
4/29/14,PA0394,10002
4/28/14,PA0534,7231
4/5/14,PA0368,892
12/8/14,PA0659,3445
7/21/14,PA0859,6936
5/5/14,PA0745,4818
5/19/14,PA0958,5980
4/8/14,PA0732,8853
4/24/14,PA0277,7519
5/15/14,PA0293,5093
3/9/14,PA0732,11849
3/20/14,PA0672,10914
4/27/14,PA0318,6160
12/6/14,PA0577,11405
11/10/14,PA0527,4793
12/29/14,PA0470,5944
10/11/14,PA0843,2458
1/16/14,PA0745,615
2/3/14,PA0696,7000
4/22/14,PA0474,7889
10/29/14,PA0057,1554
10/17/14,PA0830,6890
7/28/14,PA0308,1244
9/22/14,PA0607,11768
8/14/14,PA0308,9212
11/4/14,PA0352,3185
7/21/14,PA0474,1238
7/26/14,PA0258,3412
12/4/14,PA0751,741
8/15/14,PA0198,9311
7/1/14,PA0258,1042
7/15/14,PA0368,9679
5/6/14,PA0482,3312
9/2/14,PA0732,4993
2/12/14,PA0277,8563
8/14/14,PA0527,4780
4/22/14,PA0057,6212
6/28/14,PA0202,3312
2/15/14,PA0752,7665
10/12/14,PA0678,7832
2/10/14,PA0258,10641
5/19/14,PA0534,10921
4/29/14,PA0696,3695
10/8/14,PA0470,5124
12/4/14,PA0527,8104
6/19/14,PA0577,8554
4/15/14,PA0169,NA
11/15/14,PA0526,11894
4/16/14,PA0751,2434
9/29/14,PA0958,4172
7/29/14,PA0543,9051
4/4/14,PA0174,5839
5/4/14,PA0318,6591
10/14/14,PA0169,11240
7/31/14,PA0168,11702
4/8/14,PA0752,5381
12/26/14,PA0168,1915
7/25/14,PA0973,6978
1/11/14,PA0318,4853
12/16/14,PA0552,4074
11/17/14,PA0168,3973
6/22/14,PA0873,6036
10/19/14,PA0973,1955
8/31/14,PA0752,2427
7/7/14,PA0696,5285
10/2/14,PA0873,4227
8/18/14,PA0534,727
3/21/14,PA0352,9407
4/16/14,PA0470,4976
4/8/14,PA0126,2111
3/20/14,PA0368,11362
5/16/14,PA0619,11020
5/30/14,PA0470,1249
8/26/14,PA0696,10372
2/20/14,PA0607,1339
1/4/14,PA0174,7565
11/7/14,PA0467,9194
1/31/14,PA0126,6023
4/17/14,PA0168,2657
12/14/14,PA0873,8661
2/7/14,PA0394,2923
9/6/14,PA0258,8588
5/11/14,PA0678,4583
3/9/14,PA0354,10396
7/8/14,PA0368,1478
6/5/14,PA0952,8445
1/19/14,PA0859,10964
8/18/14,PA0258,960
