userid,date,age,gender,metropolitan_area,device_type,active
4eeeb1be38979,12/18/15,26,F,Detroit,Tablet,1
4ef17565c06b1,12/20/15,34,F,Houston,Mobile,1
4ef8f3e613266,12/26/15,67,F,Houston,Mobile,1
4ef9692652e2c,12/26/15,32,F,Birmingham,Mobile,1
4efbc450da9ef,12/29/15,22,F,Birmingham,Tablet,1
4f07375f5d39b,1/6/16,30,F,Detroit,Mobile,1
4f09c074c66db,1/8/16,44,F,Birmingham,Mobile,1
4f0a878f2a56c,1/8/16,21,F,Birmingham,Tablet,1
4f0dbb3a8ae01,1/11/16,27,F,Houston,Tablet,1
4f0dec95b56d2,1/11/16,37,F,Houston,Mobile,1
4f11ac18bcf45,1/14/16,38,F,Houston,Mobile,1
4f11e9e192911,1/14/16,40,F,Nashville,Desktop,1
4f158cedd838f,1/20/16,32,F,Birmingham,Tablet,1
4f1991a21a8e7,1/20/16,36,F,Tampa,Mobile,1
4f1eb33c16975,1/24/16,34,F,Mobile,Desktop,1
4f1edc7150757,1/24/16,36,F,Tampa,Mobile,1
4f1ee7d68b09d,1/24/16,35,F,Mobile,Desktop,1
4f1f55b7086b6,1/24/16,25,F,Austin,Mobile,1
4f1f9ddf73d91,1/24/16,38,F,Mobile,Desktop,1
4f25f23876547,2/1/16,44,F,Tampa,Mobile,1
4f2870215ce2a,2/1/16,47,F,Houston,Tablet,1
4f289e448749c,2/1/16,36,F,Austin,Mobile,1
4f28b7d4f3fb9,1/31/16,24,F,Birmingham,Mobile,1
4f2ae08908df3,2/2/16,22,F,Birmingham,Mobile,1
4f2b6d0590495,2/2/16,21,F,Birmingham,Tablet,1
4f2b7c848e74c,2/2/16,38,F,Austin,Tablet,1
4f2c67a55d7c1,2/3/16,31,F,Houston,Tablet,1
4f2ee0b591183,3/4/16,37,F,Tampa,Mobile,1
4f30341fb6eca,2/6/16,19,F,Austin,Mobile,1
4f33172170a5a,2/8/16,42,F,Houston,Tablet,1
4f3319b781956,2/8/16,24,F,Houston,Mobile,1
4f48562ea564a,2/24/16,54,F,Houston,Mobile,1
4f4d7e63bbdba,2/28/16,29,F,Houston,Mobile,1
4f4e70b0338d2,2/29/16,37,F,Birmingham,Tablet,1
4f501e0b4b8cf,3/1/16,19,F,Houston,Mobile,1
4f50e9f2aa127,3/2/16,41,F,Birmingham,Tablet,1
4f52b5f3ca20c,3/3/16,25,M,Birmingham,Tablet,1
4f5526ef1bd17,3/5/16,46,F,Tampa,Mobile,1
4f566487b4bb1,3/6/16,43,F,Birmingham,Mobile,1
4f582d5eab159,3/7/16,56,F,Tampa,Mobile,1
4f600edac1063,3/13/16,28,F,Austin,Mobile,1
4f6119d66fdbf,3/14/16,41,F,Mobile,Desktop,1
4f620c411b6ba,3/15/16,26,F,Tampa,Mobile,1
4f6698b429aa8,3/18/16,22,F,Houston,Mobile,1
4f6714622e6f6,3/19/16,32,F,Austin,Mobile,1
4f6a448aea397,3/21/16,26,F,Houston,Mobile,1
4f6a5d4928fcd,3/21/16,53,F,Houston,Tablet,1
4f6b9ca20f546,3/22/16,39,F,Tampa,Mobile,1
4f6bd71b35e64,3/22/16,33,F,Birmingham,Tablet,1
4f6cdb626c9b1,3/23/16,37,M,Tampa,Mobile,1
4e39b326bee9f,8/3/15,27,F,Mobile,Desktop,1
4e3f299cdd8cd,8/7/15,33,M,Charlotte,Desktop,1
4e486fb2a659b,8/14/15,30,M,Austin,Tablet,1
4e54624d59ded,8/23/15,27,M,Tampa,Mobile,1
4e562d692d3e5,8/25/15,22,F,Tampa,Mobile,1
4e5cfc4d53345,8/30/15,33,F,Mobile,Desktop,1
4e5ef5df35b8a,8/31/15,24,F,Birmingham,Mobile,1
4e6459e4e2a05,9/4/15,66,F,Mobile,Desktop,1
4e67b05179962,9/7/15,30,F,Houston,Mobile,1
4e6ae3ebbf421,9/9/15,22,F,Birmingham,Tablet,1
4e6eaf5aba01d,9/12/15,23,F,Tampa,Mobile,1
4e6f97159cd59,9/13/15,31,F,Detroit,Tablet,1
4e70d6d3bb720,9/14/15,25,F,Houston,Tablet,1
4e735c7f17c12,9/16/15,21,F,Birmingham,Tablet,1
4e739bef07f87,9/16/15,25,F,Houston,Mobile,1
4e760c19aa8b0,9/18/15,39,M,Detroit,Tablet,1
4e791c3f02f1a,9/20/15,22,F,Houston,Tablet,1
4e7a283896bc9,9/21/15,32,F,Tampa,Mobile,1
4e8101add9845,9/26/15,46,F,Birmingham,Tablet,1
4e84ef9d8cbe8,9/29/15,38,F,Austin,Mobile,1
4e8719eda565a,10/1/15,26,M,Houston,Mobile,1
4e876a4ea5e3b,10/1/15,29,F,Tampa,Mobile,1
4e91e92138325,10/9/15,21,F,Austin,Tablet,1
4e9780249dacf,10/13/15,32,M,Tampa,Mobile,1
4e9f1f8310c00,10/19/15,32,M,Birmingham,Mobile,1
4ea74a087737e,10/25/15,35,F,Austin,Mobile,1
4ea775ed92512,10/25/15,28,F,Detroit,Tablet,1
4ea7ae36c3249,10/26/15,37,F,Tampa,Mobile,1
4ea82ec2c1993,11/20/15,50,M,Birmingham,Tablet,1
4ea8446c22206,11/20/15,58,F,Austin,Mobile,1
4eb03a1b3bfd9,11/1/15,34,M,Birmingham,Tablet,1
4eb768707a345,11/6/15,46,F,Tampa,Mobile,1
4eb806f89f660,11/7/15,37,F,Detroit,Mobile,1
4ebc2699b8d0b,11/10/15,43,F,Birmingham,Mobile,1
4ec01edc767fb,11/13/15,23,F,Tampa,Mobile,1
4ec15e3730ea9,11/14/15,37,F,Austin,Tablet,1
4ec326c46bf7c,11/15/15,46,F,Tampa,Mobile,1
4ec446d72d9a7,11/16/15,34,F,Detroit,Tablet,1
4ec96663c2173,11/20/15,36,F,Birmingham,Mobile,1
4eca7effd1cc2,11/21/15,55,F,Austin,Mobile,1
4ed18cfc208d4,11/26/15,36,F,Austin,Mobile,1
4ed7c34821a4d,12/1/15,34,F,Detroit,Tablet,1
4edb7d02de466,12/4/15,25,F,Austin,Tablet,1
4ee0587c73f95,12/7/15,31,F,Tampa,Mobile,1
4ee6c7d9706d6,12/12/15,18,F,Houston,Mobile,1
4ee978332b9da,12/14/15,25,F,Tampa,Mobile,1
4eea1c1ac8ecb,12/15/15,42,F,Detroit,Tablet,1
4eeb7f1429e1d,12/16/15,40,F,Mobile,Desktop,1
4ef210fbc076a,12/21/15,37,F,Houston,Mobile,1
4ef30cf839d6b,12/22/15,47,F,Houston,Mobile,1
4ef33a9306469,12/22/15,34,F,Birmingham,Tablet,1
4ef35bdebcf9f,12/22/15,32,F,Mobile,Desktop,1
4efa455545145,12/27/15,44,F,Austin,Mobile,1
4f024a5a8ab55,1/2/16,39,F,Birmingham,Mobile,1
4f03380e1a41a,1/3/16,61,F,Birmingham,Mobile,1
4f0418180ebf3,1/4/16,43,F,Birmingham,Mobile,1
4f0508218d7e6,1/4/16,27,F,Birmingham,Tablet,1
4f05decb1f8f8,1/5/16,39,F,Houston,Mobile,1
4f0dd05ae3b9f,1/11/16,32,F,Houston,Mobile,1
4f0e1144da17b,1/11/16,47,M,Austin,Tablet,1
4f10a63ec7da7,1/13/16,63,F,Tampa,Mobile,1
4f10af7474fde,1/13/16,18,F,Charlotte,Mobile,1
4f13791d97b05,1/15/16,53,F,Mobile,Desktop,1
4f187dc6db11e,1/19/16,24,F,Birmingham,Mobile,1
4f1b704abc1dd,1/21/16,21,F,Houston,Mobile,1
4f1cbd4d54089,1/22/16,23,M,Mobile,Desktop,1
4f2233b853f08,1/26/16,39,F,Tampa,Mobile,1
4f2703791cc56,2/1/16,22,F,Tampa,Mobile,1
4f282f0acd150,2/1/16,51,F,Birmingham,Mobile,1
4f287819bb87f,2/1/16,32,M,Birmingham,Mobile,1
4f28b0d587b5b,2/1/16,54,F,Houston,Mobile,1
4f2b2f1fe3539,2/2/16,38,F,Mobile,Desktop,1
4f2b39fc54f12,2/2/16,30,M,Houston,Mobile,1
4f2d0c154839c,2/4/16,33,F,Austin,Mobile,1
4f2edc9423fc9,2/5/16,31,F,Austin,Tablet,1
4f2fdbabacc9f,2/6/16,53,F,Birmingham,Mobile,1
4f3039a3abbe6,2/6/16,32,F,Houston,Tablet,1
4f33047943540,2/8/16,30,F,Birmingham,Tablet,1
4f342fa2306a7,2/9/16,21,F,Austin,Mobile,1
4f379a8fb5ccb,2/12/16,31,F,Austin,Tablet,1
4f4274b6ee477,2/20/16,34,M,Detroit,Tablet,1
4f428b81b2444,2/20/16,29,F,Tampa,Tablet,1
4f45ad0a20777,2/22/16,23,F,Houston,Tablet,1
4f47a60c13640,2/24/16,46,F,Tampa,Mobile,1
4f47bd3b8a698,2/24/16,24,F,Austin,Mobile,1
4f4bdefabaa3d,2/27/16,26,F,Birmingham,Tablet,1
4f4ea33699e3b,2/29/16,30,F,Birmingham,Tablet,1
4f5150c2d70fa,3/2/16,44,F,Houston,Tablet,1
4f51d6c4b6972,3/6/16,40,F,Detroit,Mobile,1
4f5946147779f,3/8/16,48,F,Austin,Tablet,1
4f5a77082183e,3/9/16,56,M,Tampa,Mobile,1
4f5f9ec393865,3/13/16,50,F,Houston,Tablet,1
4f65053ed0c03,3/17/16,56,F,Austin,Tablet,1
4f6536ddd10f6,3/17/16,37,F,Tampa,Mobile,1
4f66097776cb8,3/18/16,30,F,Houston,Mobile,1
4f6885dfc2410,3/20/16,47,F,Birmingham,Mobile,1
4f694320c27bf,3/20/16,36,F,Birmingham,Mobile,1
4f731fd6838ff,3/28/16,29,F,Birmingham,Tablet,1
4f76002a557ec,3/30/16,27,F,Houston,Tablet,1
4f77581aa20c2,3/31/16,37,F,Birmingham,Tablet,1
4e38d0dc424bf,8/2/15,29,F,Austin,Mobile,1
4e3c2c7bb9c5d,8/5/15,38,F,Mobile,Desktop,1
4e40eb8ea02a0,8/9/15,34,F,Birmingham,Tablet,1
4e47064a97b5f,8/13/15,37,F,Austin,Mobile,1
4e4985690879e,8/15/15,37,F,Mobile,Desktop,1
4e556fa44a30d,8/24/15,52,F,Mobile,Desktop,1
4e611489687b9,9/2/15,25,F,Houston,Tablet,1
4e695c8f23bd2,9/8/15,26,F,Houston,Mobile,1
4e6e8862a14e6,9/12/15,25,F,Houston,Mobile,1
4e6f3cfe9c303,9/13/15,34,F,Austin,Mobile,1
4e70cc828d3c2,9/14/15,22,F,Detroit,Mobile,1
4e7d0deef23db,9/23/15,34,F,Detroit,Tablet,1
4e838e256d24b,9/28/15,29,F,Austin,Tablet,1
4e8552901f005,9/29/15,33,F,Austin,Mobile,1
4e8e14249ee1b,10/6/15,31,F,Tampa,Mobile,1
4e9854f19146a,10/14/15,65,F,Mobile,Desktop,1
4e9857a6d8669,10/14/15,45,F,Birmingham,Tablet,1
4e9ce417d8abb,10/17/15,36,F,Austin,Mobile,1
4e9dece43b9b8,10/18/15,21,F,Houston,Tablet,1
4ea1326730ce2,10/21/15,24,F,Houston,Mobile,1
4ea8cbc9abb0d,10/26/15,60,M,Birmingham,Tablet,1
4eaac4f822d32,10/28/15,37,F,Mobile,Tablet,1
4eaf6b5d6f3d2,11/6/15,47,M,Detroit,Tablet,1
4eb032a7d5f5d,11/1/15,35,M,Houston,Tablet,1
4eb03e81de824,11/1/15,26,F,Houston,Mobile,1
4eb0654569c3c,11/3/15,36,M,Tampa,Mobile,1
4eb09b9719a21,11/1/15,42,M,Houston,Tablet,1
4eb0b2c23a89e,11/1/15,37,F,Birmingham,Tablet,1
4eb140b33150d,11/2/15,52,F,Austin,Tablet,1
4eb28c0ecf6a1,11/3/15,25,F,Tampa,Mobile,1
4eb4af60db513,11/4/15,37,M,Birmingham,Mobile,1
4eb8239ab55e6,11/7/15,24,F,Birmingham,Tablet,1
4eb87be69a3a8,11/7/15,30,F,Mobile,Desktop,1
4eb95f25202b1,11/8/15,27,F,Austin,Mobile,1
4ebc7e9e62444,11/10/15,33,F,Birmingham,Tablet,1
4ec189f672f49,11/14/15,20,F,Birmingham,Tablet,1
4ec1e3e942116,11/14/15,35,F,Tampa,Mobile,1
4ec49a8508482,11/16/15,21,M,Detroit,Tablet,1
4ecaea3b6d024,11/21/15,37,F,Austin,Mobile,1
4ecc07d20c716,11/22/15,53,M,Birmingham,Mobile,1
4ecc776c643df,11/22/15,20,F,Tampa,Mobile,1
4ed1048a25b86,11/26/15,32,F,Houston,Tablet,1
4ed17844d598a,11/26/15,41,F,Birmingham,Mobile,1
4ed3be5d0f0e5,11/28/15,22,F,Tampa,Mobile,1
4ee12d8e0521a,12/8/15,22,F,Austin,Mobile,1
4ee413658b08e,12/10/15,54,M,Tampa,Mobile,1
4ee610e51125c,12/12/15,32,F,Houston,Tablet,1
4ee636fad9ec6,12/12/15,42,F,Houston,Mobile,1
4ee69e856a161,12/12/15,33,M,Birmingham,Tablet,1
4ee982e791cf3,12/14/15,23,F,Tampa,Mobile,1
4eea54bfb16b4,12/15/15,44,F,Tampa,Mobile,1
4eef4f4f3c5f5,12/19/15,30,F,Austin,Mobile,1
4eefe8dab7ada,12/19/15,51,F,Birmingham,Mobile,1
4ef1d003cf8a6,12/21/15,37,F,Austin,Mobile,1
4ef4f474a24ac,12/23/15,45,F,Birmingham,Tablet,1
4ef5a17e19d98,12/24/15,27,F,Detroit,Mobile,1
4f011632dc3f9,1/2/16,21,F,Houston,Tablet,1
4f087c393a209,1/7/16,40,F,Houston,Tablet,1
4f0a548a33ea6,1/8/16,28,F,Houston,Tablet,1
4f0a66ee2f953,1/8/16,19,F,Birmingham,Mobile,1
4f0dc5d241717,1/11/16,28,F,Houston,Mobile,1
4f0f4c0e0aef5,1/12/16,43,F,Tampa,Mobile,1
4f108d253978c,1/13/16,36,F,Austin,Mobile,1
4f14799129709,1/16/16,26,M,Birmingham,Tablet,1
4f1f8db8ce095,1/24/16,59,F,Birmingham,Tablet,1
4f203207275a2,1/25/16,35,F,Houston,Mobile,1
4f26f0214ea4e,2/1/16,33,F,Tampa,Mobile,1
4f2b35f570092,2/2/16,39,F,Tampa,Mobile,1
4f2c48b31d203,2/3/16,54,F,Mobile,Desktop,1
4f2eef15e1768,2/5/16,33,F,Austin,Mobile,1
4f2f8e3810aef,2/6/16,25,F,Birmingham,Mobile,1
4f31676fc6599,2/7/16,25,F,Houston,Tablet,1
4f38b379d9b63,2/13/16,27,F,Austin,Mobile,1
4f3c048f0b9bc,2/15/16,26,F,Birmingham,Mobile,1
4f3c3bc498543,2/15/16,24,F,Houston,Tablet,1
4f3d357421df3,2/16/16,25,F,Houston,Tablet,1
4f3e7d0d51930,2/17/16,34,F,Mobile,Desktop,1
4f4cdcac073aa,2/28/16,24,F,Tampa,Tablet,1
4f4d8285bd53c,2/28/16,19,F,Houston,Mobile,1
4f50d4fd5b6d4,3/2/16,25,F,Birmingham,Mobile,1
4f511e2964994,3/2/16,29,F,Austin,Tablet,1
4f51561882d25,3/2/16,57,F,Birmingham,Mobile,1
4f52a3f835a5b,3/3/16,19,M,Houston,Tablet,1
4f53b20c07321,3/4/16,40,M,Austin,Mobile,1
4f56c23ac0de3,3/6/16,33,F,Houston,Tablet,1
4f5a9cac88ff0,3/9/16,52,F,Austin,Mobile,1
4f5fb973a387e,3/13/16,25,F,Birmingham,Mobile,1
4f602960a4e59,3/13/16,27,F,Birmingham,Tablet,1
4f60c9ba9c58e,3/14/16,23,F,Houston,Mobile,1
4f64045766206,3/16/16,30,F,Tampa,Mobile,1
4f64cc014401d,3/17/16,36,F,Tampa,Mobile,1
4f65301467a1a,3/17/16,33,F,Mobile,Desktop,1
4f67be54e8a1b,3/19/16,35,F,Tampa,Mobile,1
4f68b1161681f,3/20/16,33,F,Mobile,Desktop,1
4f69497a5239c,3/20/16,40,F,Birmingham,Tablet,1
4f6d4633e6938,3/23/16,31,F,Houston,Tablet,1
4f6d4c2b22ed6,3/23/16,27,F,Charlotte,Desktop,1
4f725ae04cbf8,3/27/16,41,F,Austin,Mobile,1
4f7363468fefa,3/28/16,52,F,Tampa,Mobile,1
4e3bbbfabd551,8/5/15,22,F,Detroit,Tablet,1
4e3e422bf0bfd,8/7/15,27,F,Austin,Mobile,1
4e3fd64937a1f,8/8/15,23,F,Birmingham,Tablet,1
4e4468e778c1e,8/11/15,18,F,Houston,Mobile,1
4e45ceda9a751,8/12/15,27,F,Houston,Tablet,1
4e4d47dfbc1d2,8/18/15,43,F,Tampa,Mobile,1
4e4d9d3f0bccd,8/18/15,42,M,Houston,Mobile,1
4e4e9b070bff7,8/19/15,18,F,Birmingham,Mobile,1
4e4f3705ace5d,8/19/15,48,F,Austin,Tablet,1
4e57a0584d164,8/26/15,42,F,Tampa,Mobile,1
4e6659beccf06,9/6/15,53,F,Mobile,Desktop,1
4e6a346643850,9/9/15,20,F,Birmingham,Tablet,1
4e6b588e76030,9/10/15,21,F,Houston,Mobile,1
4e6ba22407424,9/10/15,43,F,Houston,Tablet,1
4e738dd069f87,9/16/15,28,F,Tampa,Mobile,1
4e74121f42f30,9/23/15,38,F,Birmingham,Mobile,1
4e77688a3928c,9/19/15,33,F,Houston,Tablet,1
4e78367f8a123,9/21/15,28,F,Houston,Tablet,1
4e7b3ee06f015,9/22/15,22,F,Austin,Mobile,1
4e80683085270,9/26/15,23,F,Detroit,Tablet,1
4e88d2e61294e,10/2/15,37,F,Austin,Mobile,1
4e8f6e4a0d044,10/7/15,43,F,Austin,Mobile,1
4e976a1cb242d,10/13/15,25,F,Birmingham,Tablet,1
4ea2f92281234,10/22/15,31,F,Houston,Tablet,1
4ea81d37e5fb8,10/26/15,75,F,Houston,Mobile,1
4ea827d61006a,10/26/15,52,F,Tampa,Mobile,1
4ea841560fbfc,10/26/15,38,F,Mobile,Desktop,1
4ea85de502b56,10/26/15,31,F,Tampa,Mobile,1
4eaa051481ff2,10/27/15,54,F,Detroit,Tablet,1
4eae9031f120a,11/1/15,24,F,Tampa,Mobile,1
4eb052c4b9da4,11/1/15,26,F,Austin,Tablet,1
4eb079686eca4,11/1/15,23,M,Houston,Tablet,1
4eb0af2181228,11/1/15,29,F,Austin,Mobile,1
4eb17e24e1928,11/2/15,57,F,Austin,Mobile,1
4eb2c9841f2ce,11/3/15,27,M,Tampa,Mobile,1
4eb72420ab9a1,11/6/15,31,F,Tampa,Mobile,1
4eb82354d9f67,11/7/15,38,M,Birmingham,Mobile,1
4ec590b0e2c72,11/17/15,36,F,Houston,Tablet,1
4ec6693020d56,11/18/15,34,F,Mobile,Desktop,1
4ec9b8c41ca1a,11/20/15,21,F,Austin,Tablet,1
4ed3c658f010c,11/28/15,26,F,Birmingham,Tablet,1
4ed3ee2c35d83,11/28/15,37,F,Tampa,Mobile,1
4ed5675ec42b2,12/7/15,34,F,Tampa,Tablet,1
4ed66238dff1b,11/30/15,25,F,Detroit,Tablet,1
4ed69aa3408b2,11/30/15,45,F,Birmingham,Tablet,1
4edecd2129dd0,12/6/15,27,M,Houston,Mobile,1
4ee16b26d83f1,12/8/15,40,F,Birmingham,Mobile,1
4ee94fb6d3e88,1/11/16,34,F,Birmingham,Mobile,1
4eeb5fa9f267a,12/16/15,41,F,Tampa,Mobile,1
4ef25eb529481,12/21/15,19,F,Houston,Tablet,1
4eff3ca704415,12/31/15,68,F,Houston,Tablet,1
4f06fa933333c,1/6/16,29,F,Birmingham,Tablet,1
4f0a0f11e826c,1/8/16,33,M,Austin,Mobile,1
4f0b2c7120ad7,1/9/16,20,F,Detroit,Tablet,1
4f0b45641b726,1/9/16,45,F,Tampa,Tablet,1
4f0b4d30f21da,1/9/16,27,F,Birmingham,Mobile,1
4f0bbc45f2e1c,1/9/16,64,F,Houston,Mobile,1
4f0e6c085d96f,1/11/16,41,F,Mobile,Desktop,1
4f0f94fad4c54,1/12/16,39,F,Mobile,Desktop,1
4f1235eab6b8f,1/14/16,24,F,Austin,Mobile,1
4f14b04eb1d0a,1/16/16,34,F,Birmingham,Mobile,1
4f14f0e5c2665,1/16/16,33,F,Detroit,Mobile,1
4f15a5cc9ef59,1/17/16,50,F,Austin,Mobile,1
4f15bcb058ddb,1/17/16,21,F,Birmingham,Mobile,1
4f15d1d8a87f6,1/17/16,20,F,Birmingham,Tablet,1
4f15e78e5cd03,1/17/16,37,F,Austin,Mobile,1
4f164beb94f63,1/17/16,39,M,Detroit,Tablet,1
4f1701036286c,1/18/16,21,F,Houston,Tablet,1
4f17e52560408,1/19/16,21,F,Birmingham,Mobile,1
4f1851e9012a6,1/19/16,50,F,Birmingham,Mobile,1
4f186469f2eda,1/19/16,19,F,Houston,Mobile,1
4f18be0d194e7,1/19/16,34,F,Austin,Mobile,1
4f1dfc402ea5a,1/23/16,25,F,Detroit,Tablet,1
4f1e077417ef0,1/23/16,51,F,Tampa,Mobile,1
4f1eeb760085c,1/24/16,23,F,Birmingham,Mobile,1
4f20b437835c5,1/25/16,42,F,Tampa,Mobile,1
4f25955c924e6,2/1/16,41,F,Austin,Mobile,1
4f26ecdb6ead3,1/30/16,38,F,Mobile,Desktop,1
4f2706d1d3a5d,1/30/16,33,F,Charlotte,Desktop,1
4f2957f28a946,2/2/16,45,F,Birmingham,Mobile,1
4f2af11599b19,2/2/16,52,F,Austin,Tablet,1
4f2b6987560fe,2/2/16,47,F,Birmingham,Mobile,1
4f2c869c3976e,2/3/16,22,F,Mobile,Desktop,1
4f2d46c8ea1da,2/4/16,51,F,Detroit,Tablet,1
4f2d9e72d1ada,2/4/16,58,M,Tampa,Mobile,1
4f2e8361503f2,2/5/16,26,F,Tampa,Mobile,1
4f3070c8009ae,2/6/16,19,F,Houston,Tablet,1
4f32acba35d8f,2/8/16,48,F,Detroit,Tablet,1
4f34436d417a0,2/9/16,27,F,Mobile,Desktop,1
4f346e995880e,2/9/16,20,F,Houston,Mobile,1
4f348cc778d64,2/9/16,39,F,Tampa,Mobile,1
4f36e0c06c03b,2/11/16,26,F,Birmingham,Mobile,1
4f387c700ebc7,2/12/16,32,F,Mobile,Desktop,1
4f3c01e37a5aa,2/15/16,24,M,Birmingham,Mobile,1
4f409d59d8dc6,2/18/16,37,M,Houston,Tablet,1
4f43f61b67905,2/21/16,21,F,Birmingham,Tablet,1
4f4c184844979,2/27/16,52,F,Austin,Mobile,1
4f4c3ed14795d,2/27/16,32,F,Austin,Tablet,1
4f4d20e93b7cd,2/28/16,40,F,Austin,Mobile,1
4f4ebfcc8f229,2/29/16,25,F,Birmingham,Mobile,1
4f4f618c88f1a,3/1/16,31,F,Tampa,Mobile,1
4f542d09afa88,3/4/16,24,F,Birmingham,Mobile,1
4f54382843327,3/4/16,40,F,Mobile,Desktop,1
4f55394e896cd,3/5/16,26,M,Birmingham,Mobile,1
4f555a63ca807,3/5/16,43,F,Charlotte,Mobile,1
4f5c5d43ad4d5,3/11/16,27,F,Birmingham,Tablet,1
4f5fae02ecfa1,3/13/16,31,F,Austin,Tablet,1
4f5fb8c21cf7f,3/13/16,51,F,Tampa,Mobile,1
4f60e0e5871b0,3/14/16,52,F,Mobile,Desktop,1
4f63937d24bea,3/16/16,22,F,Houston,Tablet,1
4f6f5679beac5,3/25/16,33,F,Birmingham,Tablet,1
4f70e058efcf9,3/26/16,21,M,Houston,Mobile,1
4f752dc65f263,3/29/16,20,F,Houston,Tablet,1
4e39f093e32ac,8/3/15,22,F,Houston,Mobile,1
4e3d701a8c719,8/6/15,44,F,Mobile,Desktop,1
4e3f2330a8f80,8/7/15,25,F,Houston,Mobile,1
4e4d28435e665,8/18/15,22,F,Houston,Mobile,1
4e4d847889946,8/18/15,29,F,Houston,Tablet,1
4e4e6bbab69f4,8/19/15,48,F,Birmingham,Mobile,1
4e5f1fa34656c,8/31/15,31,F,Houston,Mobile,1
4e60479a0d3b9,9/1/15,29,F,Tampa,Mobile,1
4e63e2972195a,9/4/15,27,F,Houston,Mobile,1
4e6e226732b64,9/12/15,54,F,Houston,Tablet,1
4e726982b2596,9/15/15,26,F,Houston,Tablet,1
4e7605cdd82a7,9/18/15,40,F,Austin,Mobile,1
4e77d41e27f62,9/19/15,30,F,Detroit,Tablet,1
4e7821c9112c5,9/19/15,33,F,Mobile,Desktop,1
4e7ac7088be67,9/21/15,34,F,Tampa,Mobile,1
4e8356cf7fd04,9/28/15,32,F,Tampa,Mobile,1
4e8617b0d3b51,9/30/15,27,F,Detroit,Mobile,1
4e88ff85494b2,10/2/15,30,F,Detroit,Mobile,1
4e8cf4abd4c1b,10/5/15,28,F,Houston,Tablet,1
4e93c387c6be8,10/10/15,31,M,Houston,Tablet,1
4e949bf14a317,10/11/15,29,F,Tampa,Mobile,1
4e94cc7d03ca7,10/11/15,19,F,Houston,Tablet,1
4e977f758b9da,10/13/15,50,F,Birmingham,Tablet,1
4e98ae94ed6c9,10/14/15,29,F,Detroit,Mobile,1
4e9c3d36b6b2e,10/17/15,32,F,Detroit,Mobile,1
4e9ccb10e4032,10/17/15,41,M,Houston,Mobile,1
4e9d66bb2c3e7,10/18/15,19,F,Detroit,Mobile,1
4e9daffbe05d5,10/18/15,41,F,Austin,Mobile,1
4e9f27737fe1b,10/19/15,28,F,Austin,Mobile,1
4ea04b5cca29c,10/20/15,32,M,Detroit,Mobile,1
4ea1f692bff04,10/21/15,24,F,Birmingham,Mobile,1
4ea85f93a6285,10/26/15,56,F,Houston,Tablet,1
4eaa30bd3f92a,10/27/15,20,F,Houston,Tablet,1
4eac867e36826,11/1/15,33,F,Mobile,Desktop,1
4eaecf9f6b821,11/1/15,46,F,Tampa,Mobile,1
4eb0468f27b37,11/1/15,19,F,Houston,Mobile,1
4eb17f71cf508,11/2/15,24,F,Birmingham,Mobile,1
4eb207343f1a2,11/2/15,38,F,Birmingham,Tablet,1
4eb7f6d7084b4,11/7/15,30,F,Houston,Mobile,1
4eb98652411de,11/8/15,33,F,Birmingham,Tablet,1
4eb9b9ca02bea,11/8/15,48,F,Houston,Tablet,1
4ec02a3b87626,12/5/15,22,F,Detroit,Mobile,1
4ec0546ecc6c9,11/13/15,42,F,Mobile,Mobile,1
4ecad9122e2fb,11/21/15,21,F,Houston,Mobile,1
4ecbbbd1a779f,11/22/15,22,M,Birmingham,Mobile,1
4ed5d428ed9c8,12/1/15,41,M,Houston,Mobile,1
4ede292a50b98,12/6/15,29,F,Birmingham,Mobile,1
4edeede192e33,12/6/15,48,F,Tampa,Mobile,1
4edfd8fa7fa78,12/7/15,20,F,Tampa,Mobile,1
4ee113ddf0681,12/8/15,42,F,Birmingham,Tablet,1
4ee13a5e5fe08,12/8/15,39,F,Detroit,Mobile,1
4ee188f2e955d,12/8/15,38,F,Detroit,Tablet,1
4ee4dd602044b,12/11/15,44,F,Mobile,Desktop,1
4ee50ae2b2aa8,1/11/16,46,F,Austin,Mobile,1
4eea87bbdc01c,12/15/15,31,M,Houston,Mobile,1
4eec975e7f5d1,12/17/15,44,M,Tampa,Mobile,1
4ef22c3e26d6a,12/21/15,40,F,Tampa,Mobile,1
4ef4525e2f21f,12/23/15,21,F,Austin,Tablet,1
4f0864a9bedea,1/7/16,47,F,Houston,Mobile,1
4f089524705c1,1/7/16,33,F,Tampa,Mobile,1
4f09ed853a5cd,1/8/16,31,F,Detroit,Mobile,1
4f0b0885667e5,1/9/16,37,F,Birmingham,Mobile,1
4f0d068d5813e,1/10/16,42,F,Mobile,Desktop,1
4f0dae56223d3,1/11/16,46,F,Mobile,Desktop,1
4f0df6c1de8fe,1/11/16,45,F,Tampa,Mobile,1
4f0e46dd97176,1/11/16,23,F,Austin,Tablet,1
4f0f2d10bd627,1/12/16,47,F,Houston,Mobile,1
4f0f9814c91c3,1/12/16,42,F,Houston,Mobile,1
4f1059d72d1c6,1/13/16,32,M,Birmingham,Mobile,1
4f1344a157cc4,1/15/16,21,F,Tampa,Tablet,1
4f147eeb59735,1/16/16,43,F,Tampa,Mobile,1
4f14c56891366,1/16/16,35,F,Houston,Tablet,1
